track_id,isrc,title,artist_id,supplier_id,is_spatial_ready,ddex_version,license_expiry
1f638077-007d-4afb,US-MT1-26-24805,Track_Alpha_24805,ART_3769,SUPP_0181,False,ERN 4.2,2026-10-11 00:25:00.124590
6bc94ddb-be0e-4c16,US-MT1-26-24806,Track_Alpha_24806,ART_2321,SUPP_0070,False,ERN 4.2,2027-01-23 00:25:00.124597
7feb422b-e192-4376,US-MT1-26-24807,Track_Alpha_24807,ART_4716,SUPP_0043,True,ERN 4.3,2028-11-28 00:25:00.124604
b94dfb6b-3d3f-4969,US-MT1-26-24808,Track_Alpha_24808,ART_4354,SUPP_0339,True,ERN 4.3,2028-11-03 00:25:00.124611
b02fe0b4-84d6-43bf,US-MT1-26-24809,Track_Alpha_24809,ART_2528,SUPP_0194,False,ERN 4.2,2028-02-08 00:25:00.124619
bae85213-461e-44fe,US-MT1-26-24810,Track_Alpha_24810,ART_2221,SUPP_0056,False,ERN 3.8,2028-05-16 00:25:00.124626
cd5da06f-ce05-455c,US-MT1-26-24811,Track_Alpha_24811,ART_4005,SUPP_0291,False,ERN 4.3,2029-01-12 00:25:00.124633
76a89691-0dc8-466a,US-MT1-26-24812,Track_Alpha_24812,ART_2055,SUPP_0056,False,ERN 4.2,2027-06-13 00:25:00.124641
40dae0e5-ed76-45b1,US-MT1-26-24813,Track_Alpha_24813,ART_1647,SUPP_0376,False,ERN 3.8,2028-07-22 00:25:00.124649
79da591e-b2ec-41ce,US-MT1-26-24814,Track_Alpha_24814,ART_1759,SUPP_0170,True,ERN 3.8,2027-10-25 00:25:00.124656
204266ec-6549-448f,US-MT1-26-24815,Track_Alpha_24815,ART_3918,SUPP_0299,False,ERN 4.3,2027-03-19 00:25:00.124691
e5688848-c1ea-4d57,US-MT1-26-24816,Track_Alpha_24816,ART_4412,SUPP_0317,False,ERN 3.8,2026-03-03 00:25:00.124701
147c204b-5252-4b32,US-MT1-26-24817,Track_Alpha_24817,ART_4729,SUPP_0370,False,ERN 4.2,2027-06-07 00:25:00.124709
f37a5065-4f22-426f,US-MT1-26-24818,Track_Alpha_24818,ART_2357,SUPP_0082,False,ERN 4.2,2028-12-22 00:25:00.124718
7c0f0ed1-242f-47df,US-MT1-26-24819,Track_Alpha_24819,ART_3190,SUPP_0316,True,ERN 4.2,2028-10-05 00:25:00.124726
6ca8b1ff-8e9f-42f0,US-MT1-26-24820,Track_Alpha_24820,ART_2769,SUPP_0093,False,ERN 4.2,2027-04-09 00:25:00.124734
89d22c94-e540-4f46,US-MT1-26-24821,Track_Alpha_24821,ART_4481,SUPP_0266,True,ERN 3.8,2028-06-15 00:25:00.124741
66294b57-d207-4305,US-MT1-26-24822,Track_Alpha_24822,ART_1948,SUPP_0332,False,ERN 3.8,2028-04-16 00:25:00.124749
848c0fd2-6924-4157,US-MT1-26-24823,Track_Alpha_24823,ART_3091,SUPP_0375,False,ERN 4.2,2028-10-11 00:25:00.124757
8328c831-be9b-4ba1,US-MT1-26-24824,Track_Alpha_24824,ART_3079,SUPP_0160,False,ERN 3.8,2027-07-16 00:25:00.124764
e8ec7438-c573-47d1,US-MT1-26-24825,Track_Alpha_24825,ART_2766,SUPP_0101,False,ERN 4.2,2027-12-10 00:25:00.124773
cf85f769-6d2f-4211,US-MT1-26-24826,Track_Alpha_24826,ART_1027,SUPP_0376,False,ERN 4.2,2028-03-16 00:25:00.124781
b41f852b-acd8-4e95,US-MT1-26-24827,Track_Alpha_24827,ART_4067,SUPP_0111,True,ERN 4.3,2028-07-09 00:25:00.124789
81105777-8d70-4ed3,US-MT1-26-24828,Track_Alpha_24828,ART_3470,SUPP_0065,False,ERN 4.2,2028-12-19 00:25:00.124797
3d1a1e3d-fd8e-4285,US-MT1-26-24829,Track_Alpha_24829,ART_3538,SUPP_0109,False,ERN 3.8,2028-02-28 00:25:00.124806
5eca407d-950d-4718,US-MT1-26-24830,Track_Alpha_24830,ART_1159,SUPP_0119,False,ERN 3.8,2028-05-31 00:25:00.124822
91b0856f-b5f6-4186,US-MT1-26-24831,Track_Alpha_24831,ART_3892,SUPP_0278,True,ERN 3.8,2026-09-18 00:25:00.124832
1e5d200c-3619-4d6e,US-MT1-26-24832,Track_Alpha_24832,ART_2230,SUPP_0241,False,ERN 4.2,2027-11-21 00:25:00.124839
077d61ef-b669-43ef,US-MT1-26-24833,Track_Alpha_24833,ART_1017,SUPP_0432,False,ERN 4.3,2027-07-24 00:25:00.124846
827764fd-a8df-4d9c,US-MT1-26-24834,Track_Alpha_24834,ART_2126,SUPP_0147,True,ERN 4.3,2028-05-17 00:25:00.124853
8ed9411c-c66b-4dc0,US-MT1-26-24835,Track_Alpha_24835,ART_4653,SUPP_0241,True,ERN 4.2,2028-09-06 00:25:00.124861
39ad0972-0dd0-41c8,US-MT1-26-24836,Track_Alpha_24836,ART_4702,SUPP_0498,True,ERN 4.3,2027-05-02 00:25:00.124868
3319ecfc-7bc7-43a5,US-MT1-26-24837,Track_Alpha_24837,ART_4722,SUPP_0221,False,ERN 4.2,2028-08-03 00:25:00.124875
a048eabc-306a-4048,US-MT1-26-24838,Track_Alpha_24838,ART_3719,SUPP_0270,True,ERN 4.2,2027-11-24 00:25:00.124882
398a2378-9587-4b65,US-MT1-26-24839,Track_Alpha_24839,ART_3279,SUPP_0449,False,ERN 3.8,2027-08-04 00:25:00.124889
b0b8337a-0788-4172,US-MT1-26-24840,Track_Alpha_24840,ART_4731,SUPP_0285,False,ERN 3.8,2026-11-16 00:25:00.124897
0a1a7d25-57c7-4382,US-MT1-26-24841,Track_Alpha_24841,ART_4936,SUPP_0472,False,ERN 4.3,2026-06-29 00:25:00.124905
2f776671-e6a3-48bd,US-MT1-26-24842,Track_Alpha_24842,ART_3471,SUPP_0003,True,ERN 4.2,2027-07-14 00:25:00.124913
196dd279-fdf2-489d,US-MT1-26-24843,Track_Alpha_24843,ART_1903,SUPP_0319,True,ERN 4.2,2026-12-13 00:25:00.124920
7f078d24-54b0-46cc,US-MT1-26-24844,Track_Alpha_24844,ART_1754,SUPP_0320,True,ERN 4.3,2027-05-14 00:25:00.124927
dc49db17-2a2b-4df4,US-MT1-26-24845,Track_Alpha_24845,ART_2570,SUPP_0007,True,ERN 4.2,2027-03-20 00:25:00.124935
90abc1e9-519c-4e57,US-MT1-26-24846,Track_Alpha_24846,ART_1836,SUPP_0051,True,ERN 4.2,2026-06-01 00:25:00.124943
0844013b-2f83-4a1f,US-MT1-26-24847,Track_Alpha_24847,ART_1893,SUPP_0141,True,ERN 4.2,2028-11-09 00:25:00.124951
e8b99f9e-ab55-46e4,US-MT1-26-24848,Track_Alpha_24848,ART_4938,SUPP_0313,False,ERN 3.8,2028-09-01 00:25:00.124958
90b46c35-c1a7-4129,US-MT1-26-24849,Track_Alpha_24849,ART_3286,SUPP_0266,True,ERN 4.2,2026-05-03 00:25:00.124966
9a3caea0-a925-4c14,US-MT1-26-24850,Track_Alpha_24850,ART_4405,SUPP_0314,False,ERN 4.3,2026-06-24 00:25:00.124975
e861f066-828a-460f,US-MT1-26-24851,Track_Alpha_24851,ART_3196,SUPP_0279,True,ERN 4.2,2028-05-19 00:25:00.124983
dbaf8c55-c203-4d96,US-MT1-26-24852,Track_Alpha_24852,ART_3670,SUPP_0087,True,ERN 4.2,2027-04-02 00:25:00.124991
a4565aa3-bf10-4736,US-MT1-26-24853,Track_Alpha_24853,ART_2431,SUPP_0159,False,ERN 4.3,2028-09-07 00:25:00.124998
c2e0b187-0a1b-46e3,US-MT1-26-24854,Track_Alpha_24854,ART_1016,SUPP_0472,False,ERN 3.8,2028-02-26 00:25:00.125005
11d29b65-9a3c-4f08,US-MT1-26-24855,Track_Alpha_24855,ART_3961,SUPP_0301,True,ERN 4.3,2026-11-04 00:25:00.125012
55955421-3735-4af3,US-MT1-26-24856,Track_Alpha_24856,ART_3273,SUPP_0027,False,ERN 4.3,2026-10-30 00:25:00.125020
3478ee7f-4abe-42ba,US-MT1-26-24857,Track_Alpha_24857,ART_1651,SUPP_0015,False,ERN 4.2,2026-10-07 00:25:00.125027
9b2046b7-6d6f-4424,US-MT1-26-24858,Track_Alpha_24858,ART_2679,SUPP_0297,False,ERN 4.3,2029-01-26 00:25:00.125034
5be3b954-3e5a-46ac,US-MT1-26-24859,Track_Alpha_24859,ART_1259,SUPP_0358,False,ERN 3.8,2028-08-12 00:25:00.125042
2fefb192-0f0b-4b65,US-MT1-26-24860,Track_Alpha_24860,ART_2752,SUPP_0271,True,ERN 4.3,2028-12-20 00:25:00.125049
13128aeb-f86e-4176,US-MT1-26-24861,Track_Alpha_24861,ART_3721,SUPP_0099,False,ERN 4.2,2028-10-17 00:25:00.125056
c465ae5c-b22d-4ca6,US-MT1-26-24862,Track_Alpha_24862,ART_2627,SUPP_0395,False,ERN 4.2,2026-06-05 00:25:00.125064
3fc85b93-6d80-44fc,US-MT1-26-24863,Track_Alpha_24863,ART_3047,SUPP_0203,True,ERN 4.3,2027-08-19 00:25:00.125072
70d1fb76-116c-47a1,US-MT1-26-06567,Track_Alpha_24864,ART_3221,SUPP_0039,False,ERN 3.8,2026-02-26 00:25:00.125079
9fc73197-985e-4093,US-MT1-26-24865,Track_Alpha_24865,ART_2866,SUPP_0033,False,ERN 4.3,2028-08-15 00:25:00.125087
63ed7898-a8ea-45f3,US-MT1-26-24866,Track_Alpha_24866,ART_1204,SUPP_0293,False,ERN 4.2,2028-10-18 00:25:00.125095
9eca3155-77d1-4aee,US-MT1-26-24867,Track_Alpha_24867,ART_3462,SUPP_0382,True,ERN 4.3,2028-07-02 00:25:00.125102
76dfcfca-3d93-4251,US-MT1-26-24868,Track_Alpha_24868,ART_4579,SUPP_0467,False,ERN 3.8,2028-11-03 00:25:00.125108
9adc62f8-e08c-4522,US-MT1-26-24869,Track_Alpha_24869,ART_2176,SUPP_0430,True,ERN 3.8,2027-08-22 00:25:00.125115
474ae718-53c8-46ab,US-MT1-26-24870,Track_Alpha_24870,ART_4174,SUPP_0462,False,ERN 4.3,2026-05-13 00:25:00.125123
88499a34-cde5-4071,US-MT1-26-24871,Track_Alpha_24871,ART_4785,SUPP_0277,False,ERN 4.3,2028-05-09 00:25:00.125130
91e49599-46d8-471a,US-MT1-26-24872,Track_Alpha_24872,ART_1791,SUPP_0335,True,ERN 3.8,2026-11-15 00:25:00.125138
c4088b35-d1ed-403b,US-MT1-26-24873,Track_Alpha_24873,ART_4136,SUPP_0343,False,ERN 4.3,2026-03-31 00:25:00.125145
289fbce2-042d-4e86,US-MT1-26-24874,Track_Alpha_24874,ART_2140,SUPP_0258,False,ERN 4.2,2026-06-27 00:25:00.125153
2c81e123-5339-4058,US-MT1-26-24875,Track_Alpha_24875,ART_4736,SUPP_0256,False,ERN 4.2,2026-04-16 00:25:00.125159
be65fd45-b886-4b0f,US-MT1-26-24876,Track_Alpha_24876,ART_4227,SUPP_0052,True,ERN 4.3,2026-06-20 00:25:00.125166
145ea853-f467-44fa,US-MT1-26-24877,Track_Alpha_24877,ART_4747,SUPP_0191,True,ERN 4.2,2028-12-19 00:25:00.125173
174c7bb8-37a8-4fbc,US-MT1-26-24878,Track_Alpha_24878,ART_2105,SUPP_0171,True,ERN 4.2,2027-05-23 00:25:00.125179
72c914aa-806a-49bc,US-MT1-26-24879,Track_Alpha_24879,ART_3565,SUPP_0046,False,ERN 4.2,2026-02-01 00:25:00.125186
c07b7107-729e-42fa,US-MT1-26-24880,Track_Alpha_24880,ART_2857,SUPP_0498,True,ERN 4.3,2028-08-02 00:25:00.125192
7e23a809-5973-4678,US-MT1-26-24881,Track_Alpha_24881,ART_2090,SUPP_0421,False,ERN 4.2,2027-12-21 00:25:00.125199
03bd9ddc-bef4-41cc,US-MT1-26-24882,Track_Alpha_24882,ART_4309,SUPP_0190,False,ERN 4.2,2029-02-01 00:25:00.125206
ece7b2c0-aa86-4a3a,US-MT1-26-24883,Track_Alpha_24883,ART_2607,SUPP_0370,False,ERN 3.8,2027-03-07 00:25:00.125213
1038b8c3-45ff-4ad5,US-MT1-26-24884,Track_Alpha_24884,ART_4678,SUPP_0464,False,ERN 4.2,2026-05-30 00:25:00.125219
61222796-09d6-42f4,US-MT1-26-24885,Track_Alpha_24885,ART_2839,SUPP_0040,False,ERN 4.2,2027-07-17 00:25:00.125226
8628e47e-375e-4e0b,US-MT1-26-24886,Track_Alpha_24886,ART_1978,SUPP_0404,False,ERN 4.3,2028-05-20 00:25:00.125233
9940ba02-5c5a-49ef,US-MT1-26-24887,Track_Alpha_24887,ART_4057,SUPP_0428,False,ERN 4.2,2026-10-27 00:25:00.125241
766f8d48-38bc-43da,US-MT1-26-24888,Track_Alpha_24888,ART_4397,SUPP_0494,True,ERN 4.3,2026-02-21 00:25:00.125248
6fc3bf8a-fd0e-419c,US-MT1-26-24889,Track_Alpha_24889,ART_3637,SUPP_0495,True,ERN 3.8,2028-11-25 00:25:00.125256
1de305bf-1882-4699,US-MT1-26-24890,Track_Alpha_24890,ART_1066,SUPP_0396,True,ERN 4.2,2026-06-01 00:25:00.125264
9cbd5319-a722-455a,US-MT1-26-24891,Track_Alpha_24891,ART_4247,SUPP_0193,False,ERN 3.8,2028-12-05 00:25:00.125272
c3942ba0-6a96-43d9,US-MT1-26-24892,Track_Alpha_24892,ART_4904,SUPP_0065,True,ERN 3.8,2026-11-26 00:25:00.125278
c7092460-6789-499d,US-MT1-26-24893,Track_Alpha_24893,ART_1683,SUPP_0042,True,ERN 4.2,2028-04-06 00:25:00.125286
3b06995b-351b-4ed7,US-MT1-26-24894,Track_Alpha_24894,ART_4549,SUPP_0189,False,ERN 3.8,2027-07-17 00:25:00.125294
ebd316f9-485f-4ad2,US-MT1-26-24895,Track_Alpha_24895,ART_2278,SUPP_0088,True,ERN 4.2,2026-11-18 00:25:00.125302
6edaf97b-b217-476d,US-MT1-26-24896,Track_Alpha_24896,ART_1062,SUPP_0475,True,ERN 3.8,2026-06-10 00:25:00.125310
e04dcf2d-196d-48c3,US-MT1-26-24897,Track_Alpha_24897,ART_1813,SUPP_0175,True,ERN 4.3,2028-09-09 00:25:00.125317
893b7ba5-9271-475b,US-MT1-26-24898,Track_Alpha_24898,ART_1402,SUPP_0368,True,ERN 4.3,2026-03-12 00:25:00.125325
eaae33a6-f6c8-41e5,US-MT1-26-05773,Track_Alpha_24899,ART_4829,SUPP_0205,False,ERN 4.3,2028-02-10 00:25:00.125333
4c596b51-c460-490e,US-MT1-26-24900,Track_Alpha_24900,ART_3239,SUPP_0098,True,ERN 4.3,2027-09-26 00:25:00.125340
83e55e21-0143-45e0,US-MT1-26-24901,Track_Alpha_24901,ART_3002,SUPP_0475,False,ERN 3.8,2027-04-09 00:25:00.125348
75ec35d6-acdc-46b8,US-MT1-26-24902,Track_Alpha_24902,ART_2352,SUPP_0060,False,ERN 3.8,2028-12-03 00:25:00.125355
47b7e3ce-b481-427a,US-MT1-26-24903,Track_Alpha_24903,ART_1070,SUPP_0380,False,ERN 3.8,2028-08-06 00:25:00.125363
e0b30814-a594-4b31,US-MT1-26-24904,Track_Alpha_24904,ART_3925,SUPP_0249,False,ERN 3.8,2028-05-13 00:25:00.125370
4abdc21c-1099-43f8,US-MT1-26-24905,Track_Alpha_24905,ART_3788,SUPP_0374,False,ERN 3.8,2028-02-02 00:25:00.125378
be0349ad-fd6f-4ad5,US-MT1-26-24906,Track_Alpha_24906,ART_3993,SUPP_0317,False,ERN 4.2,2028-04-20 00:25:00.125386
2cfd24c9-ab62-4351,US-MT1-26-08764,Track_Alpha_24907,ART_2086,SUPP_0218,True,ERN 4.3,2027-04-07 00:25:00.125393
c714c3fb-281f-4e8b,US-MT1-26-24908,Track_Alpha_24908,ART_4368,SUPP_0081,False,ERN 4.3,2028-10-11 00:25:00.125401
fa957625-7a4c-45c6,US-MT1-26-24909,Track_Alpha_24909,ART_1244,SUPP_0397,True,ERN 4.2,2026-11-12 00:25:00.125409
66829ad5-4b06-4393,US-MT1-26-24910,Track_Alpha_24910,ART_3566,SUPP_0181,True,ERN 4.3,2026-11-24 00:25:00.125417
84bbddac-d3e4-4adc,US-MT1-26-24911,Track_Alpha_24911,ART_1392,SUPP_0424,False,ERN 4.3,2027-06-13 00:25:00.125425
82c8905d-07cf-4960,US-MT1-26-24912,Track_Alpha_24912,ART_1771,SUPP_0187,True,ERN 4.3,2028-12-13 00:25:00.125433
32b737c4-c0e2-4b15,US-MT1-26-24913,Track_Alpha_24913,ART_4672,SUPP_0392,False,ERN 4.2,2026-08-27 00:25:00.125440
c685061a-bc14-416a,US-MT1-26-24914,Track_Alpha_24914,ART_4248,SUPP_0043,False,ERN 3.8,2026-12-11 00:25:00.125457
9ea69774-1893-4e9d,US-MT1-26-24915,Track_Alpha_24915,ART_4275,SUPP_0311,False,ERN 3.8,2026-08-11 00:25:00.125467
8cb4369e-a22e-4f4b,US-MT1-26-24916,Track_Alpha_24916,ART_2669,SUPP_0477,False,ERN 3.8,2027-08-19 00:25:00.125476
5f1db4b7-5bb7-42f3,US-MT1-26-24917,Track_Alpha_24917,ART_2617,SUPP_0258,False,ERN 3.8,2026-09-21 00:25:00.125483
87415245-a2f5-412d,US-MT1-26-24918,Track_Alpha_24918,ART_2556,SUPP_0097,True,ERN 4.3,2028-07-12 00:25:00.125491
b4ae47e6-335a-4e5b,US-MT1-26-24919,Track_Alpha_24919,ART_3958,SUPP_0352,True,ERN 4.2,2026-12-31 00:25:00.125498
80bf7f82-1211-446c,US-MT1-26-24920,Track_Alpha_24920,ART_2151,SUPP_0090,False,ERN 3.8,2028-11-03 00:25:00.125506
4486e9d3-4bbb-472d,US-MT1-26-24921,Track_Alpha_24921,ART_2218,SUPP_0314,False,ERN 4.2,2027-07-07 00:25:00.125514
ae54bafa-6d98-43a6,US-MT1-26-24922,Track_Alpha_24922,ART_2217,SUPP_0328,True,ERN 4.3,2028-08-25 00:25:00.125522
08f952f8-a952-402c,US-MT1-26-24923,Track_Alpha_24923,ART_3231,SUPP_0140,False,ERN 3.8,2026-10-01 00:25:00.125531
9ff04e81-1588-438e,US-MT1-26-24924,Track_Alpha_24924,ART_1246,SUPP_0413,False,ERN 4.3,2027-12-26 00:25:00.125539
40cbbee7-f7f7-4aae,US-MT1-26-24925,Track_Alpha_24925,ART_4944,SUPP_0308,False,ERN 4.3,2027-03-31 00:25:00.125548
08873b91-dc3f-4ee5,US-MT1-26-24926,Track_Alpha_24926,ART_4943,SUPP_0251,False,ERN 3.8,2026-09-16 00:25:00.125556
eb69155a-97d6-4fcd,US-MT1-26-24927,Track_Alpha_24927,ART_3042,SUPP_0207,False,ERN 4.2,2027-11-04 00:25:00.125565
3f36ae88-1bb3-4455,US-MT1-26-24928,Track_Alpha_24928,ART_3371,SUPP_0178,False,ERN 3.8,2026-12-12 00:25:00.125573
cb0227be-39d1-4d00,US-MT1-26-24929,Track_Alpha_24929,ART_3207,SUPP_0297,False,ERN 4.3,2026-06-19 00:25:00.125581
961176c4-0426-4dd2,US-MT1-26-24930,Track_Alpha_24930,ART_1705,SUPP_0409,True,ERN 4.2,2026-03-10 00:25:00.125589
df16601d-7ea6-4529,US-MT1-26-24931,Track_Alpha_24931,ART_3669,SUPP_0186,False,ERN 4.2,2027-06-26 00:25:00.125597
a8828f43-fe19-4941,US-MT1-26-24932,Track_Alpha_24932,ART_3972,SUPP_0324,True,ERN 3.8,2026-02-15 00:25:00.125605
55426fa5-2a71-497f,US-MT1-26-24933,Track_Alpha_24933,ART_3113,SUPP_0109,True,ERN 3.8,2028-07-02 00:25:00.125613
dc53e85e-60e7-4e6d,US-MT1-26-24934,Track_Alpha_24934,ART_3977,SUPP_0218,False,ERN 3.8,2028-08-11 00:25:00.125621
7ccc4b3f-6704-49b5,US-MT1-26-24935,Track_Alpha_24935,ART_1253,SUPP_0462,False,ERN 4.2,2026-10-09 00:25:00.125629
9f5de768-af15-4612,US-MT1-26-24936,Track_Alpha_24936,ART_1282,SUPP_0347,False,ERN 4.2,2028-05-28 00:25:00.125636
38269a6a-02b2-408a,US-MT1-26-24937,Track_Alpha_24937,ART_4131,SUPP_0002,False,ERN 3.8,2026-10-09 00:25:00.125644
a3436520-dd2a-48ba,US-MT1-26-24938,Track_Alpha_24938,ART_3165,SUPP_0040,False,ERN 4.3,2027-11-30 00:25:00.125653
3d3fdadb-73a9-4a6f,US-MT1-26-24939,Track_Alpha_24939,ART_1422,SUPP_0124,True,ERN 4.2,2026-04-22 00:25:00.125670
22a7bc2b-44a1-4170,US-MT1-26-24940,Track_Alpha_24940,ART_3603,SUPP_0256,False,ERN 4.3,2028-01-03 00:25:00.125707
66729a70-3fa9-4ae0,US-MT1-26-24941,Track_Alpha_24941,ART_3021,SUPP_0192,False,ERN 3.8,2028-07-15 00:25:00.125715
dfe94dd3-4a68-40ab,US-MT1-26-24942,Track_Alpha_24942,ART_4793,SUPP_0114,False,ERN 3.8,2028-04-05 00:25:00.125723
36933a51-015b-4790,US-MT1-26-24943,Track_Alpha_24943,ART_1035,SUPP_0069,False,ERN 4.3,2026-03-17 00:25:00.125731
c846ba8c-a128-42c9,US-MT1-26-24944,Track_Alpha_24944,ART_1530,SUPP_0458,False,ERN 3.8,2027-06-29 00:25:00.125739
aa065270-345c-47f1,US-MT1-26-26192,Track_Alpha_24945,ART_1090,SUPP_0192,False,ERN 4.3,2026-06-21 00:25:00.125747
d30d466b-a630-45b3,US-MT1-26-24946,Track_Alpha_24946,ART_4372,SUPP_0305,True,ERN 4.3,2027-12-10 00:25:00.125755
64433fae-a94d-4bcc,US-MT1-26-24947,Track_Alpha_24947,ART_4795,SUPP_0493,True,ERN 4.2,2027-07-21 00:25:00.125763
4e4ae497-c662-4c1c,US-MT1-26-24948,Track_Alpha_24948,ART_2940,SUPP_0335,False,ERN 4.3,2028-10-06 00:25:00.125770
a67f191e-1652-46c5,US-MT1-26-24949,Track_Alpha_24949,ART_2942,SUPP_0096,True,ERN 3.8,2026-06-01 00:25:00.125778
1a3419d4-3ff4-4c76,US-MT1-26-24950,Track_Alpha_24950,ART_4805,SUPP_0215,True,ERN 3.8,2028-02-12 00:25:00.125786
31ba8f53-2194-4876,US-MT1-26-24951,Track_Alpha_24951,ART_2240,SUPP_0314,False,ERN 3.8,2028-07-25 00:25:00.125794
b9bd06a4-83d6-459c,US-MT1-26-24952,Track_Alpha_24952,ART_2758,SUPP_0223,True,ERN 3.8,2027-08-31 00:25:00.125802
d2e0e5a7-a72e-4e6e,US-MT1-26-24953,Track_Alpha_24953,ART_4994,SUPP_0329,False,ERN 3.8,2026-03-10 00:25:00.125810
3d3cad2d-2e5d-4293,US-MT1-26-24954,Track_Alpha_24954,ART_1097,SUPP_0318,False,ERN 4.2,2026-09-18 00:25:00.125818
7ff667b9-a766-4e6c,US-MT1-26-24955,Track_Alpha_24955,ART_2479,SUPP_0280,False,ERN 4.2,2027-02-11 00:25:00.125825
d4c90cad-f231-495d,US-MT1-26-24956,Track_Alpha_24956,ART_1530,SUPP_0393,False,ERN 4.2,2027-09-08 00:25:00.125833
cdb2f0cb-84bc-42f3,US-MT1-26-24957,Track_Alpha_24957,ART_2832,SUPP_0332,False,ERN 4.3,2027-02-09 00:25:00.125841
c55a0891-ee1e-4fb3,US-MT1-26-24958,Track_Alpha_24958,ART_3585,SUPP_0379,True,ERN 4.2,2027-06-07 00:25:00.125848
fb7a113d-1faa-44a6,US-MT1-26-24959,Track_Alpha_24959,ART_2051,SUPP_0128,False,ERN 4.3,2028-10-31 00:25:00.125856
6f3f15dd-b5ad-4727,US-MT1-26-24960,Track_Alpha_24960,ART_4647,SUPP_0098,False,ERN 4.3,2026-07-13 00:25:00.125864
b11c0497-be64-4d34,US-MT1-26-24961,Track_Alpha_24961,ART_2347,SUPP_0269,True,ERN 4.2,2027-07-16 00:25:00.125871
0457d592-404b-46fe,US-MT1-26-24962,Track_Alpha_24962,ART_4294,SUPP_0404,False,ERN 3.8,2026-05-31 00:25:00.125879
4ac3b732-94b6-4936,US-MT1-26-24963,Track_Alpha_24963,ART_1079,SUPP_0495,False,ERN 4.2,2027-10-09 00:25:00.125886
b495da6f-dff4-44df,US-MT1-26-24964,Track_Alpha_24964,ART_3610,SUPP_0246,True,ERN 4.3,2026-04-15 00:25:00.125894
dd304bd3-6ee8-4415,US-MT1-26-24965,Track_Alpha_24965,ART_2481,SUPP_0185,False,ERN 4.3,2026-12-20 00:25:00.125902
602dba71-2c98-4b8e,US-MT1-26-24966,Track_Alpha_24966,ART_1613,SUPP_0243,False,ERN 4.3,2026-12-02 00:25:00.125909
a0cec0e0-9a89-4c72,US-MT1-26-24967,Track_Alpha_24967,ART_3223,SUPP_0037,True,ERN 4.2,2028-05-03 00:25:00.125917
a8d84423-986e-4086,US-MT1-26-24968,Track_Alpha_24968,ART_3569,SUPP_0256,True,ERN 4.2,2028-12-06 00:25:00.125924
33d7aa4c-227d-49c8,US-MT1-26-24969,Track_Alpha_24969,ART_2772,SUPP_0339,False,ERN 4.3,2028-04-09 00:25:00.125932
bb62b353-eb30-4d0d,US-MT1-26-24970,Track_Alpha_24970,ART_2480,SUPP_0247,False,ERN 4.2,2028-10-10 00:25:00.125940
1727cf0c-2f13-48b2,US-MT1-26-24971,Track_Alpha_24971,ART_1422,SUPP_0132,True,ERN 4.2,2026-10-24 00:25:00.125948
fe7adb3d-ab98-4dfe,US-MT1-26-24972,Track_Alpha_24972,ART_2123,SUPP_0487,False,ERN 4.3,2026-06-25 00:25:00.125955
d58cc7dd-ab4a-4249,US-MT1-26-24973,Track_Alpha_24973,ART_3034,SUPP_0043,False,ERN 4.2,2027-07-26 00:25:00.125963
609b3056-b879-48c6,US-MT1-26-24974,Track_Alpha_24974,ART_4961,SUPP_0479,False,ERN 4.2,2027-01-28 00:25:00.125971
fe6eb6b7-085b-4d42,US-MT1-26-24975,Track_Alpha_24975,ART_4811,SUPP_0192,False,ERN 3.8,2026-04-02 00:25:00.125979
c44935ca-319c-4b0b,US-MT1-26-24976,Track_Alpha_24976,ART_4474,SUPP_0492,False,ERN 3.8,2027-02-25 00:25:00.125987
f9df89bc-528c-461e,US-MT1-26-24977,Track_Alpha_24977,ART_3623,SUPP_0488,True,ERN 4.2,2028-07-19 00:25:00.125994
f2334387-1f85-48a5,US-MT1-26-24978,Track_Alpha_24978,ART_2403,SUPP_0499,True,ERN 4.2,2028-05-17 00:25:00.126003
6560d4b2-3179-4c21,US-MT1-26-24979,Track_Alpha_24979,ART_3578,SUPP_0056,True,ERN 4.2,2026-06-21 00:25:00.126011
fb248330-1711-444c,US-MT1-26-24980,Track_Alpha_24980,ART_1331,SUPP_0247,False,ERN 4.3,2028-05-30 00:25:00.126018
3e6cc1b0-c29a-4852,US-MT1-26-24981,Track_Alpha_24981,ART_4389,SUPP_0103,False,ERN 4.2,2026-05-13 00:25:00.126027
9eafd832-8c82-40bf,US-MT1-26-24982,Track_Alpha_24982,ART_1652,SUPP_0044,False,ERN 4.2,2028-12-01 00:25:00.126034
ec5ff850-bc40-40ae,US-MT1-26-24983,Track_Alpha_24983,ART_4608,SUPP_0059,False,ERN 3.8,2027-02-17 00:25:00.126042
e0a94bc3-da47-4d91,US-MT1-26-24984,Track_Alpha_24984,ART_1739,SUPP_0065,False,ERN 4.2,2028-11-04 00:25:00.126050
2b50b51d-fda0-4f49,US-MT1-26-24985,Track_Alpha_24985,ART_2112,SUPP_0222,True,ERN 3.8,2028-11-11 00:25:00.126058
17990dfc-795a-4bc6,US-MT1-26-24986,Track_Alpha_24986,ART_2627,SUPP_0046,False,ERN 4.2,2029-01-08 00:25:00.126066
a65fca71-afd0-4ff7,US-MT1-26-24987,Track_Alpha_24987,ART_1510,SUPP_0237,True,ERN 4.3,2028-06-24 00:25:00.126074
