ingestion_id,track_id,supplier_id,timestamp,status,latency_seconds,sla_breach_flag
INGEST_033215,b5fbf18c-4b31-4436,SUPP_0190,2026-04-27 21:27:01.286075,SUCCESS,22.45,False
INGEST_033216,eb7dbb4c-f034-48a6,SUPP_0109,2026-03-19 16:11:01.286083,SUCCESS,25.83,False
INGEST_033217,211017c5-7b04-4be1,SUPP_0101,2026-05-09 03:43:01.286092,SUCCESS,24.38,False
INGEST_033218,b4cb1cc2-c398-4ca3,SUPP_0193,2026-03-28 23:29:01.286100,SUCCESS,64.65,True
INGEST_033219,f1b7b030-3b93-4131,SUPP_0152,2026-03-30 15:36:01.286108,SUCCESS,2.33,False
INGEST_033220,acb4b55a-e746-49bf,SUPP_0165,2026-04-09 07:43:01.286116,SUCCESS,14.45,False
INGEST_033221,b8c74e69-c073-41e7,SUPP_0315,2026-04-01 16:44:01.286124,SUCCESS,13.84,False
INGEST_033222,be54366a-cff6-440b,SUPP_0201,2026-03-31 11:44:01.286132,SUCCESS,13.78,False
INGEST_033223,3a9e448c-42a3-4248,SUPP_0220,2026-04-13 21:50:01.286141,SUCCESS,11.08,False
INGEST_033224,e0cb84a9-324c-44c7,SUPP_0007,2026-04-29 22:12:01.286149,SUCCESS,29.6,False
INGEST_033225,fe8ac639-0bec-4d94,SUPP_0492,2026-03-25 08:48:01.286156,SUCCESS,40.89,True
INGEST_033226,cdcc612f-c6f1-44b1,SUPP_0340,2026-04-05 12:43:01.286164,SUCCESS,11.44,False
INGEST_033227,183a9979-b4cc-4161,SUPP_0052,2026-04-26 02:18:01.286172,SUCCESS,17.82,False
INGEST_033228,31566219-9653-4d56,SUPP_0027,2026-05-02 22:38:01.286179,SUCCESS,8.52,False
INGEST_033229,7b738e02-4699-4fc7,SUPP_0015,2026-03-04 17:31:01.286187,SUCCESS,33.76,True
INGEST_033230,9c0207e0-30f7-4bad,SUPP_0189,2026-04-17 13:56:01.286195,SUCCESS,22.01,False
INGEST_033231,40e5065d-7494-4022,SUPP_0059,2026-04-14 14:39:01.286203,CONFLICT,19.86,False
INGEST_033232,580c53f3-91b6-449c,SUPP_0004,2026-03-04 13:35:01.286211,SUCCESS,23.31,False
INGEST_033233,cd9e8d2f-3c6a-405b,SUPP_0233,2026-04-13 23:04:01.286219,SUCCESS,34.01,True
INGEST_033234,3d5b6650-27a5-4893,SUPP_0165,2026-03-23 08:47:01.286227,SUCCESS,4.85,False
INGEST_033235,b78c34fa-d0b8-4458,SUPP_0399,2026-03-12 13:58:01.286236,SUCCESS,25.8,False
INGEST_033236,8bc36c1b-51c2-4b0c,SUPP_0408,2026-04-21 11:17:01.286243,SUCCESS,16.28,False
INGEST_033237,ac9f8e92-105c-4f92,SUPP_0313,2026-03-13 14:25:01.286252,SUCCESS,44.27,True
INGEST_033238,e4ad66bd-96e8-43f1,SUPP_0241,2026-04-03 14:16:01.286259,SUCCESS,8.25,False
INGEST_033239,11c78a77-d979-4124,SUPP_0167,2026-04-06 11:17:01.286267,SUCCESS,43.93,True
INGEST_033240,970c3bde-fde0-4f3d,SUPP_0367,2026-04-01 11:07:01.286275,SUCCESS,10.3,False
INGEST_033241,d5a6e820-0010-4050,SUPP_0176,2026-03-07 12:02:01.286283,SUCCESS,29.85,False
INGEST_033242,9de1fb50-a8a3-4921,SUPP_0369,2026-04-23 03:51:01.286291,SUCCESS,17.74,False
INGEST_033243,f39a95b3-3bf4-46aa,SUPP_0007,2026-05-09 06:51:01.286299,SUCCESS,16.28,False
INGEST_033244,c45a6a6f-b2ae-41a4,SUPP_0164,2026-05-04 15:40:01.286306,CONFLICT,17.26,False
INGEST_033245,c880f18c-97d7-4ef8,SUPP_0024,2026-04-25 19:37:01.286314,SUCCESS,19.38,False
INGEST_033246,3d3a3dab-bef9-4e1b,SUPP_0402,2026-03-11 07:38:01.286321,SUCCESS,10.61,False
INGEST_033247,584e49ba-1d6d-4110,SUPP_0130,2026-03-29 19:53:01.286329,CONFLICT,9.29,False
INGEST_033248,944621a1-aab6-457a,SUPP_0415,2026-03-09 22:37:01.286337,SUCCESS,7.9,False
INGEST_033249,f05d8801-26f6-4614,SUPP_0054,2026-03-06 08:56:01.286344,SUCCESS,12.35,False
INGEST_033250,b8525da5-da2d-4cfb,SUPP_0009,2026-03-16 19:22:01.286352,SUCCESS,41.22,True
INGEST_033251,47858b70-965a-4c22,SUPP_0167,2026-04-14 14:42:01.286360,SUCCESS,65.19,True
INGEST_033252,d2d6b4c1-20f7-4505,SUPP_0455,2026-04-03 20:11:01.286369,SUCCESS,28.02,False
INGEST_033253,cb54378a-c69b-4a08,SUPP_0164,2026-04-01 16:19:01.286376,SUCCESS,9.24,False
INGEST_033254,deadd840-cef1-4cc7,SUPP_0145,2026-03-09 15:01:01.286384,SUCCESS,47.98,True
INGEST_033255,641d137f-053e-4d27,SUPP_0434,2026-05-09 13:15:01.286392,SUCCESS,45.4,True
INGEST_033256,7e00594c-d60b-4221,SUPP_0378,2026-04-22 09:33:01.286400,SUCCESS,11.66,False
INGEST_033257,6cbdad91-734a-4a38,SUPP_0436,2026-04-03 08:35:01.286408,SUCCESS,15.8,False
INGEST_033258,a372ba8f-3528-4939,SUPP_0376,2026-04-10 20:42:01.286416,SUCCESS,18.99,False
INGEST_033259,0978dc5d-1374-46ab,SUPP_0307,2026-05-10 07:09:01.286424,SUCCESS,6.02,False
INGEST_033260,77378e62-1192-451a,SUPP_0303,2026-03-06 05:34:01.286432,SUCCESS,28.15,False
INGEST_033261,06121348-6df3-445a,SUPP_0020,2026-03-05 19:30:01.286441,SUCCESS,27.43,False
INGEST_033262,5400ea27-3f21-426d,SUPP_0001,2026-05-01 11:17:01.286449,SUCCESS,6.77,False
INGEST_033263,806888a8-fce2-458f,SUPP_0048,2026-03-29 17:20:01.286462,SUCCESS,19.37,False
INGEST_033264,9b3e7a18-56ca-46c4,SUPP_0033,2026-04-17 00:02:01.286470,SUCCESS,3.21,False
INGEST_033265,c0addac2-9b30-42c7,SUPP_0442,2026-04-06 14:26:01.286478,SUCCESS,13.0,False
INGEST_033266,c9b4f43f-ce8b-483a,SUPP_0207,2026-03-05 11:15:01.286487,SUCCESS,32.04,True
INGEST_033267,8821e269-dd91-4f1c,SUPP_0431,2026-03-10 12:59:01.286495,SUCCESS,32.35,True
INGEST_033268,e001721e-9cd7-4b59,SUPP_0175,2026-03-16 16:43:01.286502,SUCCESS,3.93,False
INGEST_033269,80bed736-8908-4e64,SUPP_0413,2026-04-28 16:24:01.286510,SUCCESS,15.16,False
INGEST_033270,39f0ba27-747e-479e,SUPP_0041,2026-03-11 23:36:01.286518,SUCCESS,19.19,False
INGEST_033271,8047e53e-d332-4134,SUPP_0421,2026-04-06 17:06:01.286525,SUCCESS,2.13,False
INGEST_033272,18d7f859-1e5e-43ee,SUPP_0302,2026-05-06 18:26:01.286533,SUCCESS,9.57,False
INGEST_033273,439f14a5-5c88-4f9c,SUPP_0077,2026-04-30 16:31:01.286541,SUCCESS,25.83,False
INGEST_033274,4d7a5445-64fd-4717,SUPP_0159,2026-03-06 18:34:01.286549,SUCCESS,20.09,False
INGEST_033275,809e936e-0ec7-4688,SUPP_0160,2026-04-01 07:50:01.286556,SUCCESS,46.03,True
INGEST_033276,85ed8c45-ac8a-463c,SUPP_0154,2026-03-15 15:02:01.286564,SUCCESS,43.11,True
INGEST_033277,e2673272-5cf1-4730,SUPP_0103,2026-04-18 08:52:01.286572,SUCCESS,1.52,False
INGEST_033278,88f7f430-fa06-4723,SUPP_0295,2026-03-19 03:12:01.286579,SUCCESS,27.95,False
INGEST_033279,ff999475-ce48-4bc0,SUPP_0325,2026-04-11 09:30:01.286587,SUCCESS,6.76,False
INGEST_033280,4f9c9341-7470-490e,SUPP_0213,2026-04-03 18:05:01.286595,SUCCESS,3.15,False
INGEST_033281,7b2810c3-b1fd-4560,SUPP_0056,2026-05-01 14:38:01.286604,SUCCESS,15.57,False
INGEST_033282,696227d3-f2ba-4263,SUPP_0454,2026-04-09 13:56:01.286612,SUCCESS,17.12,False
INGEST_033283,c12f6cd1-9a07-4276,SUPP_0298,2026-03-09 16:46:01.286620,SUCCESS,6.51,False
INGEST_033284,dca1b6a6-990a-4034,SUPP_0293,2026-04-18 15:14:01.286628,SUCCESS,6.0,False
INGEST_033285,64b1a667-a114-46b7,SUPP_0072,2026-04-26 20:42:01.286637,SUCCESS,24.87,False
INGEST_033286,8a67d333-2db0-4c62,SUPP_0320,2026-04-25 14:23:01.286644,SUCCESS,11.61,False
INGEST_033287,b16937d5-18dd-4441,SUPP_0012,2026-04-14 01:54:01.286653,SUCCESS,18.03,False
INGEST_033288,64127516-8a38-4561,SUPP_0465,2026-03-29 02:50:01.286661,SUCCESS,20.43,False
INGEST_033289,5287a537-a4c0-429a,SUPP_0245,2026-03-23 21:47:01.286669,SUCCESS,22.61,False
INGEST_033290,7153157c-3e36-4eac,SUPP_0122,2026-03-21 19:58:01.286692,SUCCESS,23.27,False
INGEST_033291,08999cdb-8d9d-4ef0,SUPP_0177,2026-03-14 00:22:01.286700,SUCCESS,7.33,False
INGEST_033292,fe466270-739a-489d,SUPP_0246,2026-05-07 03:45:01.286708,SUCCESS,17.26,False
INGEST_033293,3b0e3cd8-26d9-4c8a,SUPP_0145,2026-03-10 12:38:01.286716,SUCCESS,44.01,True
INGEST_033294,90cd569c-c9d7-4da0,SUPP_0010,2026-03-24 20:06:01.286731,SUCCESS,48.65,True
INGEST_033295,83215a0d-c4e6-463f,SUPP_0116,2026-04-29 22:51:01.286739,SUCCESS,28.59,False
INGEST_033296,ef6dbaa6-8cb5-4eda,SUPP_0385,2026-05-08 19:46:01.286747,SUCCESS,19.38,False
INGEST_033297,da79adc0-e8d4-4e67,SUPP_0117,2026-05-04 14:07:01.286755,SUCCESS,20.28,False
INGEST_033298,e648520b-8230-4d45,SUPP_0046,2026-04-02 05:13:01.286763,FAIL,11.86,False
INGEST_033299,deaa3ca6-1c63-4545,SUPP_0065,2026-04-02 13:22:01.286771,SUCCESS,8.32,False
INGEST_033300,01a9e025-e025-48a0,SUPP_0397,2026-03-20 02:47:01.286778,CONFLICT,8.21,False
INGEST_033301,3ca3f5de-d5fe-414c,SUPP_0053,2026-05-07 12:42:01.286786,SUCCESS,24.12,False
INGEST_033302,01a43cfb-e619-4f2d,SUPP_0261,2026-05-06 17:53:01.286794,SUCCESS,8.58,False
INGEST_033303,78b4045e-bbb9-415b,SUPP_0372,2026-03-07 23:22:01.286802,SUCCESS,5.09,False
INGEST_033304,543bc2eb-f0fd-41ca,SUPP_0442,2026-03-06 05:38:01.286810,SUCCESS,14.21,False
INGEST_033305,1e9d9612-5a60-4969,SUPP_0361,2026-03-09 10:36:01.286819,FAIL,31.77,True
INGEST_033306,3f6930d3-9d1d-4cc7,SUPP_0243,2026-03-31 16:36:01.286827,SUCCESS,24.06,False
INGEST_033307,1c970774-c957-43d7,SUPP_0407,2026-03-27 18:04:01.286836,SUCCESS,53.93,True
INGEST_033308,5b24978f-5d19-488e,SUPP_0226,2026-03-31 03:52:01.286844,SUCCESS,23.07,False
INGEST_033309,594d9a4b-b5a3-4d90,SUPP_0479,2026-05-08 19:51:01.286853,SUCCESS,16.72,False
INGEST_033310,67b2912f-d087-4f4e,SUPP_0074,2026-03-14 14:15:01.286861,SUCCESS,13.64,False
INGEST_033311,bc95a3fd-0c79-4673,SUPP_0083,2026-04-04 05:18:01.286870,SUCCESS,37.36,True
INGEST_033312,fb5349b7-cd35-490b,SUPP_0171,2026-03-28 06:23:01.286879,SUCCESS,22.83,False
INGEST_033313,b0e30cd2-5e25-4e91,SUPP_0077,2026-04-15 00:04:01.286887,SUCCESS,19.78,False
INGEST_033314,beee9830-3960-4dfe,SUPP_0136,2026-03-24 05:34:01.286895,CONFLICT,50.68,True
INGEST_033315,74e88df7-f2e4-48f7,SUPP_0125,2026-04-09 07:46:01.286903,SUCCESS,7.63,False
INGEST_033316,2209d99a-acc7-4562,SUPP_0011,2026-04-04 12:47:01.286911,SUCCESS,8.59,False
INGEST_033317,1d737bde-a9ee-442f,SUPP_0390,2026-03-22 07:59:01.286919,SUCCESS,15.81,False
INGEST_033318,fe83c9f5-b9a9-4ebf,SUPP_0033,2026-04-10 10:48:01.286927,SUCCESS,6.98,False
INGEST_033319,ac1871c8-594f-41c2,SUPP_0248,2026-03-04 17:25:01.286934,FAIL,12.79,False
INGEST_033320,2090d80b-a10a-4db7,SUPP_0130,2026-04-04 00:52:01.286942,SUCCESS,7.59,False
INGEST_033321,d346b0a9-284b-4d0c,SUPP_0314,2026-05-09 02:40:01.286950,SUCCESS,25.21,False
INGEST_033322,ae117211-f065-4ace,SUPP_0181,2026-03-27 02:19:01.286958,SUCCESS,34.35,True
INGEST_033323,73622380-dde2-49a8,SUPP_0096,2026-05-08 06:33:01.286965,SUCCESS,14.36,False
INGEST_033324,6518d88f-e0e8-4f07,SUPP_0375,2026-03-22 14:45:01.286974,SUCCESS,26.29,False
INGEST_033325,c4c8ad28-4d08-4fa5,SUPP_0036,2026-04-25 18:41:01.286983,SUCCESS,30.25,True
INGEST_033326,7f85fd4c-523c-4b94,SUPP_0298,2026-04-13 13:59:01.286991,CONFLICT,27.21,False
INGEST_033327,ff5df126-6b8e-4faf,SUPP_0351,2026-03-19 19:55:01.286999,CONFLICT,5.62,False
INGEST_033328,336a7350-4f85-4b10,SUPP_0197,2026-04-24 23:51:01.287008,SUCCESS,44.46,True
INGEST_033329,eddb2fd4-a469-4dec,SUPP_0350,2026-03-06 09:54:01.287017,SUCCESS,36.38,True
INGEST_033330,f6e0fdad-13e6-4ea6,SUPP_0420,2026-04-02 14:04:01.287025,SUCCESS,43.51,True
INGEST_033331,4cd042f5-6d5c-45d2,SUPP_0011,2026-03-08 10:55:01.287034,SUCCESS,9.17,False
INGEST_033332,edd225b1-c626-4260,SUPP_0238,2026-04-05 15:09:01.287042,SUCCESS,66.78,True
INGEST_033333,14ca9f25-13ac-4772,SUPP_0346,2026-04-28 06:24:01.287051,SUCCESS,11.1,False
INGEST_033334,0933648f-a9b8-4ce9,SUPP_0341,2026-04-27 11:41:01.287059,SUCCESS,51.93,True
INGEST_033335,e519f731-516b-4b59,SUPP_0496,2026-04-12 14:46:01.288083,SUCCESS,7.82,False
INGEST_033336,424105f6-63ab-485f,SUPP_0355,2026-04-22 07:45:01.288157,CONFLICT,28.27,False
INGEST_033337,a7ba01d1-15fa-4d93,SUPP_0212,2026-03-25 03:13:01.288170,SUCCESS,43.1,True
INGEST_033338,4a884acc-47b3-4202,SUPP_0489,2026-04-13 05:39:01.288180,SUCCESS,18.94,False
INGEST_033339,a831b4de-ee0c-4cd1,SUPP_0150,2026-04-28 12:59:01.288189,SUCCESS,23.08,False
INGEST_033340,f47ba811-90c5-44d4,SUPP_0232,2026-05-05 15:09:01.288198,SUCCESS,54.03,True
INGEST_033341,704ba906-b542-4d75,SUPP_0129,2026-05-02 09:41:01.288207,SUCCESS,12.57,False
INGEST_033342,bc4f5267-cd40-4069,SUPP_0160,2026-03-04 22:40:01.288216,SUCCESS,27.76,False
INGEST_033343,02c354c9-a732-4c4f,SUPP_0427,2026-04-08 02:13:01.288225,SUCCESS,15.52,False
INGEST_033344,37cd6b59-854f-4195,SUPP_0027,2026-05-07 20:23:01.288234,SUCCESS,14.37,False
INGEST_033345,5b505953-9e93-4db0,SUPP_0356,2026-04-08 03:12:01.288242,SUCCESS,7.28,False
INGEST_033346,d743ff01-38e8-4227,SUPP_0019,2026-04-19 15:52:01.288251,FAIL,11.93,False
INGEST_033347,982f67a4-dfe7-4786,SUPP_0018,2026-04-22 21:54:01.288259,SUCCESS,53.77,True
INGEST_033348,0f3cd334-0a28-44b2,SUPP_0406,2026-03-17 23:42:01.288267,SUCCESS,13.17,False
INGEST_033349,0aab3ca4-fb40-4201,SUPP_0474,2026-04-30 01:21:01.288280,SUCCESS,11.52,False
INGEST_033350,5ce61a5a-c938-42b9,SUPP_0103,2026-03-25 23:14:01.288291,SUCCESS,14.84,False
INGEST_033351,41a077d5-1a66-4b89,SUPP_0198,2026-04-29 17:45:01.288300,SUCCESS,38.55,True
INGEST_033352,7d637381-9a4b-4316,SUPP_0287,2026-04-27 21:52:01.288308,SUCCESS,8.06,False
INGEST_033353,068a50ab-0a4d-4a59,SUPP_0190,2026-05-05 22:54:01.288317,SUCCESS,16.85,False
INGEST_033354,2490679b-4596-4173,SUPP_0385,2026-04-08 06:34:01.288326,SUCCESS,24.18,False
INGEST_033355,dfa08f71-a5f8-488f,SUPP_0260,2026-04-23 14:47:01.288334,CONFLICT,31.69,True
INGEST_033356,b8bebe2d-8e6f-4c98,SUPP_0131,2026-05-02 21:25:01.288342,CONFLICT,10.09,False
INGEST_033357,1f26f7bb-65b4-42bc,SUPP_0198,2026-04-01 06:05:01.288350,SUCCESS,12.88,False
INGEST_033358,de26d629-8fb6-448d,SUPP_0277,2026-03-19 19:14:01.288359,SUCCESS,25.0,False
INGEST_033359,43ccfafd-f866-4b81,SUPP_0376,2026-04-09 15:58:01.288368,CONFLICT,8.58,False
INGEST_033360,2144101d-7635-49a5,SUPP_0348,2026-03-25 23:34:01.288376,SUCCESS,26.56,False
INGEST_033361,8e9b0843-dc8a-41ea,SUPP_0348,2026-04-13 11:17:01.288384,SUCCESS,23.52,False
INGEST_033362,3501efc7-e67b-40b9,SUPP_0218,2026-03-27 22:26:01.288393,CONFLICT,19.44,False
INGEST_033363,8616bfb6-b848-4a84,SUPP_0118,2026-04-03 11:06:01.288401,FAIL,8.09,False
INGEST_033364,abc5835a-b61b-4f54,SUPP_0158,2026-04-10 08:59:01.288410,SUCCESS,5.71,False
INGEST_033365,b5106c7e-89f1-4eaa,SUPP_0367,2026-03-21 17:38:01.288418,SUCCESS,3.11,False
INGEST_033366,57940bfc-860a-4462,SUPP_0375,2026-03-31 01:57:01.288426,SUCCESS,37.24,True
INGEST_033367,a382752e-5523-4cd8,SUPP_0266,2026-03-10 12:21:01.288435,SUCCESS,96.12,True
INGEST_033368,0fc256f3-db65-4ead,SUPP_0042,2026-04-22 23:19:01.288443,SUCCESS,46.93,True
INGEST_033369,bb4b21cf-b09e-4000,SUPP_0089,2026-03-05 00:54:01.288451,SUCCESS,31.2,True
INGEST_033370,34efe2de-d6d1-4f6b,SUPP_0187,2026-03-19 08:57:01.288460,SUCCESS,24.3,False
INGEST_033371,75fdb53b-3088-45aa,SUPP_0318,2026-03-29 03:35:01.288469,SUCCESS,15.57,False
INGEST_033372,efb45a86-a2d0-4ca3,SUPP_0428,2026-04-03 16:39:01.288477,SUCCESS,13.76,False
INGEST_033373,e1907e7d-63e8-444f,SUPP_0098,2026-04-15 08:09:01.288485,SUCCESS,30.85,True
INGEST_033374,1f90daa0-3a8d-4f2c,SUPP_0220,2026-03-03 06:04:01.288493,SUCCESS,51.32,True
INGEST_033375,8a6ff13a-8853-4afd,SUPP_0020,2026-04-22 21:49:01.288502,SUCCESS,18.57,False
INGEST_033376,58e8d852-37c5-4405,SUPP_0072,2026-03-25 05:59:01.288510,SUCCESS,7.59,False
INGEST_033377,2c6d7cd5-310b-4af4,SUPP_0242,2026-04-27 13:22:01.288518,SUCCESS,7.12,False
INGEST_033378,576bfa77-9696-4655,SUPP_0323,2026-04-07 14:45:01.288526,SUCCESS,32.56,True
INGEST_033379,cdd5ce48-2851-4017,SUPP_0130,2026-04-29 07:56:01.288534,SUCCESS,17.92,False
INGEST_033380,2cb75ded-fe7b-4f39,SUPP_0083,2026-04-15 08:10:01.288542,SUCCESS,15.34,False
INGEST_033381,cc72f4de-3e1a-4017,SUPP_0476,2026-04-20 00:24:01.288551,SUCCESS,2.7,False
INGEST_033382,d2132007-bab9-4d79,SUPP_0185,2026-03-29 11:57:01.288559,SUCCESS,37.32,True
INGEST_033383,ef12f09b-5602-4145,SUPP_0311,2026-03-08 00:45:01.288567,SUCCESS,32.6,True
INGEST_033384,72f6cb71-aca6-4d30,SUPP_0369,2026-04-19 02:10:01.288575,SUCCESS,43.95,True
INGEST_033385,4813d17d-bc66-48d7,SUPP_0110,2026-03-31 01:26:01.288583,SUCCESS,9.07,False
INGEST_033386,fec4a82a-8cbd-4513,SUPP_0466,2026-04-15 20:32:01.288591,SUCCESS,26.5,False
INGEST_033387,202a2a97-25ea-43b1,SUPP_0400,2026-04-29 07:25:01.288600,SUCCESS,26.24,False
INGEST_033388,8ea6dc0f-ea14-49c3,SUPP_0286,2026-03-22 16:51:01.288608,SUCCESS,7.17,False
INGEST_033389,654f8837-ed70-41c8,SUPP_0127,2026-04-03 00:12:01.288616,SUCCESS,22.98,False
INGEST_033390,410c0bd2-a1ac-4bfc,SUPP_0071,2026-05-10 19:38:01.288624,SUCCESS,12.07,False
INGEST_033391,2aa85eb8-c776-4e26,SUPP_0188,2026-03-15 12:19:01.288632,SUCCESS,16.25,False
INGEST_033392,cfaf7fcb-9302-4833,SUPP_0053,2026-03-19 06:47:01.288640,SUCCESS,23.1,False
INGEST_033393,dd1fd209-ce60-4c6c,SUPP_0159,2026-05-10 03:36:01.288648,SUCCESS,3.35,False
INGEST_033394,bd9c3df4-5ed7-4713,SUPP_0076,2026-04-07 18:50:01.288664,SUCCESS,13.22,False
INGEST_033395,ce3c037d-b3f4-4332,SUPP_0031,2026-04-14 00:46:01.288671,SUCCESS,11.45,False
INGEST_033396,81c1b868-87a2-4472,SUPP_0005,2026-04-16 20:53:01.288696,SUCCESS,25.24,False
INGEST_033397,0ca0c7a2-f151-487d,SUPP_0436,2026-03-30 11:38:01.288704,SUCCESS,10.15,False
INGEST_033398,32caed2a-71a7-4ffe,SUPP_0076,2026-03-06 01:33:01.288712,SUCCESS,10.19,False
INGEST_033399,26c853fd-f10c-4ab5,SUPP_0093,2026-03-20 06:10:01.288728,SUCCESS,29.16,False
INGEST_033400,959f37ee-b2f4-484b,SUPP_0036,2026-04-03 11:09:01.288736,FAIL,48.89,True
INGEST_033401,7460faa4-4dd2-4e7e,SUPP_0016,2026-03-18 17:01:01.288745,SUCCESS,37.56,True
INGEST_033402,f3d67182-a72a-4972,SUPP_0388,2026-05-08 13:01:01.288754,SUCCESS,14.86,False
INGEST_033403,0776b248-b3e5-4f8e,SUPP_0457,2026-03-04 12:10:01.288763,SUCCESS,10.93,False
INGEST_033404,5f554c3d-502a-4b0c,SUPP_0108,2026-03-02 20:24:01.288771,SUCCESS,9.24,False
INGEST_033405,a77b11f2-689e-450a,SUPP_0198,2026-04-19 10:37:01.288780,SUCCESS,27.13,False
INGEST_033406,09b7cd94-751c-4e57,SUPP_0206,2026-03-09 12:13:01.288788,SUCCESS,27.5,False
INGEST_033407,14dc81b9-f4ea-4f98,SUPP_0022,2026-04-01 10:48:01.288797,SUCCESS,33.67,True
INGEST_033408,7466bc4e-d904-4359,SUPP_0203,2026-04-16 13:40:01.288805,SUCCESS,17.74,False
INGEST_033409,66023209-679f-4e64,SUPP_0234,2026-04-01 14:12:01.288814,SUCCESS,30.57,True
INGEST_033410,23e9d2c1-dccb-47dc,SUPP_0498,2026-04-01 15:34:01.288822,SUCCESS,36.2,True
INGEST_033411,298194f8-0758-43da,SUPP_0392,2026-03-05 23:47:01.288831,SUCCESS,5.57,False
INGEST_033412,03495a8a-6292-45c7,SUPP_0137,2026-04-06 17:10:01.288839,SUCCESS,11.69,False
INGEST_033413,77e14726-acea-4c29,SUPP_0058,2026-03-24 03:16:01.288848,SUCCESS,17.24,False
INGEST_033414,ca7da918-2509-460f,SUPP_0124,2026-03-03 05:43:01.288856,SUCCESS,16.19,False
INGEST_033415,9faeb0c3-7254-4677,SUPP_0072,2026-03-10 12:44:01.288864,SUCCESS,6.86,False
INGEST_033416,0c862c98-54a9-46f1,SUPP_0435,2026-04-26 01:11:01.288873,SUCCESS,15.27,False
INGEST_033417,97956d13-5730-4aab,SUPP_0249,2026-03-30 18:50:01.288881,SUCCESS,22.24,False
INGEST_033418,afdf8412-ff0c-40d9,SUPP_0238,2026-04-02 05:08:01.288890,SUCCESS,23.64,False
INGEST_033419,767b4f0c-45ac-4cfe,SUPP_0298,2026-04-27 08:52:01.288898,SUCCESS,26.63,False
INGEST_033420,e4d2f725-ec9f-4158,SUPP_0374,2026-04-29 10:39:01.288907,SUCCESS,10.47,False
INGEST_033421,fa06df0f-0023-4fcc,SUPP_0383,2026-03-19 13:43:01.288916,SUCCESS,3.58,False
INGEST_033422,918763d5-c60b-41b9,SUPP_0411,2026-04-16 22:24:01.288924,SUCCESS,7.54,False
INGEST_033423,d6198a99-ec14-4841,SUPP_0465,2026-04-16 15:54:01.288932,SUCCESS,15.9,False
INGEST_033424,17cbb18c-f999-45ee,SUPP_0034,2026-04-15 02:02:01.288941,SUCCESS,2.13,False
INGEST_033425,88ed55ef-fe77-4d81,SUPP_0164,2026-04-27 14:41:01.288950,SUCCESS,24.33,False
INGEST_033426,9f5630b6-ce7f-47e8,SUPP_0114,2026-04-12 13:49:01.288959,SUCCESS,53.6,True
INGEST_033427,632d19a0-dad1-4a38,SUPP_0326,2026-04-05 16:18:01.288967,SUCCESS,12.71,False
INGEST_033428,6c956061-8a98-4159,SUPP_0046,2026-05-04 16:27:01.288975,SUCCESS,12.32,False
INGEST_033429,98e69709-5cd0-4902,SUPP_0174,2026-04-27 03:12:01.288983,SUCCESS,11.88,False
INGEST_033430,c676d0d1-6c5b-4f15,SUPP_0022,2026-04-25 15:25:01.288991,SUCCESS,58.68,True
INGEST_033431,daef4cd2-5432-4589,SUPP_0272,2026-03-22 04:04:01.288999,SUCCESS,5.5,False
INGEST_033432,246d4ef5-cf6a-482d,SUPP_0226,2026-04-18 04:12:01.289007,SUCCESS,32.86,True
INGEST_033433,cf47ac6b-3ac1-4b2a,SUPP_0467,2026-03-02 15:49:01.289020,SUCCESS,6.35,False
INGEST_033434,be383a81-da00-4834,SUPP_0451,2026-03-18 16:38:01.289028,SUCCESS,24.66,False
INGEST_033435,bcb588b5-3813-47be,SUPP_0165,2026-03-21 05:52:01.289037,SUCCESS,1.12,False
INGEST_033436,57cae218-3d5c-42e0,SUPP_0313,2026-04-19 05:56:01.289045,SUCCESS,13.09,False
INGEST_033437,adbdb1d6-b374-460c,SUPP_0078,2026-03-09 06:34:01.289054,SUCCESS,4.75,False
INGEST_033438,38d5fcf3-0485-46a5,SUPP_0131,2026-04-14 06:19:01.289062,FAIL,13.5,False
INGEST_033439,1395c433-1cb8-4412,SUPP_0293,2026-03-08 22:20:01.289070,SUCCESS,7.77,False
INGEST_033440,eabe6b46-1a4d-4e6a,SUPP_0383,2026-04-08 17:51:01.289079,SUCCESS,16.37,False
INGEST_033441,7311fd8e-7f52-47e9,SUPP_0310,2026-04-22 10:38:01.289087,SUCCESS,2.1,False
INGEST_033442,1e446f73-7dae-4b1b,SUPP_0496,2026-03-23 17:13:01.289094,SUCCESS,45.8,True
INGEST_033443,5893b480-a6a8-48fb,SUPP_0378,2026-04-10 04:32:01.289103,CONFLICT,36.61,True
INGEST_033444,0628ad66-e931-4c9d,SUPP_0181,2026-03-04 06:00:01.289111,SUCCESS,11.4,False
INGEST_033445,78ba287c-ce5a-4d17,SUPP_0055,2026-04-12 03:20:01.289120,SUCCESS,19.42,False
INGEST_033446,6b4797bd-87dd-4690,SUPP_0394,2026-03-24 01:30:01.289128,SUCCESS,13.44,False
INGEST_033447,1a1c817f-97a2-4a74,SUPP_0191,2026-03-22 02:15:01.289136,CONFLICT,24.0,False
INGEST_033448,cc3bb970-d77e-48b0,SUPP_0132,2026-04-07 11:20:01.289144,SUCCESS,37.13,True
INGEST_033449,946db235-efc4-4e51,SUPP_0403,2026-03-28 03:05:01.289153,SUCCESS,16.05,False
INGEST_033450,a621ed98-4265-4ab5,SUPP_0358,2026-03-21 22:43:01.289161,SUCCESS,43.42,True
